filename,psnr,ssim,uciqe,lpips
im_u993_,29.725242614746094,0.7903121709823608,0.4934200942516327,0.17295122146606445
im_u633_,29.693561553955078,0.8922843933105469,0.46747952699661255,0.09793191403150558
im_u1118_,29.66098976135254,0.8685801029205322,0.46018657088279724,0.14084798097610474
im_u1390_,29.63886260986328,0.8592281341552734,0.3987243175506592,0.15064209699630737
im_u850_,29.63728904724121,0.8870618343353271,0.4429919719696045,0.11719591170549393
im_f162_,29.63016128540039,0.8941842913627625,0.4100397229194641,0.13576041162014008
im_u1058_,29.623443603515625,0.8979090452194214,0.5352199673652649,0.05544252693653107
im_u151_,29.620040893554688,0.8632161021232605,0.4359627664089203,0.14729394018650055
im_u1706_,29.601316452026367,0.8833421468734741,0.4971559941768646,0.08182485401630402
im_u397_,29.589792251586914,0.742356538772583,0.43861865997314453,0.11827990412712097
im_u875_,29.569700241088867,0.870093047618866,0.5892891883850098,0.13934418559074402
im_u1015_,29.55982780456543,0.8228179812431335,0.4244069457054138,0.11588756740093231
im_u1444_,29.558256149291992,0.8768333792686462,0.42845970392227173,0.09458336234092712
im_u467_,29.550762176513672,0.9172734022140503,0.3914988934993744,0.1036255955696106
im_u1302_,29.531267166137695,0.9015490412712097,0.5200310945510864,0.07971423119306564
im_u637_,29.519672393798828,0.8139583468437195,0.4247722327709198,0.2264540195465088
im_u1161_,29.51837158203125,0.8886814117431641,0.39348113536834717,0.13300888240337372
im_u1215_,29.4836368560791,0.8863093852996826,0.5571572780609131,0.0809210017323494
im_u757_,29.46321678161621,0.8985743522644043,0.49803245067596436,0.06991185992956161
im_u405_,29.46254539489746,0.905394434928894,0.523838996887207,0.08692328631877899
im_u479_,29.447477340698242,0.8812777400016785,0.43518519401550293,0.1279764622449875
im_u886_,29.432783126831055,0.8646044731140137,0.4221363067626953,0.1394774615764618
im_u1915_,29.37937355041504,0.9011095762252808,0.5067285895347595,0.08947280794382095
im_u766_,29.36273193359375,0.8080496191978455,0.5341708064079285,0.13610191643238068
im_f47_,29.35927391052246,0.8259766101837158,0.4355958104133606,0.19567181169986725
im_u328_,29.35139274597168,0.8876914381980896,0.514220118522644,0.10843344032764435
im_u49_,29.34381866455078,0.8601176142692566,0.4147037863731384,0.12566907703876495
im_u1319_,29.343355178833008,0.8667206168174744,0.5263330936431885,0.11852146685123444
im_u1020_,29.29135513305664,0.9381482005119324,0.3497712314128876,0.06765134632587433
im_u1073_,29.270030975341797,0.9211829900741577,0.4933738708496094,0.055981043726205826
im_u1275_,29.229883193969727,0.8429111838340759,0.4680253863334656,0.16806623339653015
im_u1590_,29.22922134399414,0.8705809116363525,0.39547237753868103,0.14799335598945618
im_u1505_,29.222848892211914,0.8925555944442749,0.46052801609039307,0.11070435494184494
im_u486_,29.214279174804688,0.8698514699935913,0.5680306553840637,0.12029621005058289
im_f159_,29.211746215820312,0.7688483595848083,0.4598870873451233,0.16741067171096802
im_u845_,29.201868057250977,0.8770858645439148,0.4862540364265442,0.0982833132147789
im_u1488_,29.192415237426758,0.9038383960723877,0.49182891845703125,0.0954994484782219
im_u330_,29.187726974487305,0.8999490737915039,0.5263077616691589,0.09435130655765533
im_u995_,29.184043884277344,0.8946071863174438,0.431124746799469,0.10427775233983994
im_f138_,29.177366256713867,0.8693000674247742,0.36701568961143494,0.20378895103931427
im_u1908_,29.165769577026367,0.8721169233322144,0.38585028052330017,0.12407605350017548
im_u1682_,29.164199829101562,0.8914401531219482,0.5168757438659668,0.10186904668807983
im_u2013_,29.162019729614258,0.8801459074020386,0.39175939559936523,0.1395399570465088
im_u1431_,29.155426025390625,0.8942472338676453,0.5288581848144531,0.11407885700464249
im_u1482_,29.150205612182617,0.955016016960144,0.3223012089729309,0.029104094952344894
im_u882_,29.143224716186523,0.853188157081604,0.3931226134300232,0.18198703229427338
im_u1623_,29.135801315307617,0.9103841185569763,0.4646570086479187,0.07990710437297821
im_u1481_,29.132396697998047,0.8359708189964294,0.39264604449272156,0.15802361071109772
im_u1022_,29.12732696533203,0.8427109718322754,0.42668652534484863,0.14657863974571228
im_u153_,29.123550415039062,0.8466472625732422,0.5472614765167236,0.052225518971681595
im_u926_,29.118724822998047,0.8952945470809937,0.318634957075119,0.17076408863067627
im_u697_,29.111713409423828,0.899584949016571,0.4228532314300537,0.11714594066143036
im_u266_,29.074478149414062,0.8610467910766602,0.45228198170661926,0.11467888951301575
im_u1889_,29.06930923461914,0.8815197944641113,0.37945470213890076,0.12767654657363892
im_u1691_,29.064817428588867,0.8785399794578552,0.4430757164955139,0.11450626701116562
im_u1628_,29.050203323364258,0.8757883906364441,0.5117551684379578,0.11050254851579666
im_u224_,29.0395450592041,0.8129590749740601,0.4518081545829773,0.16038662195205688
im_u1539_,29.030590057373047,0.8909053206443787,0.4476932883262634,0.11094577610492706
im_u1080_,29.02051544189453,0.8744115829467773,0.522479772567749,0.1047247126698494
im_u175_,29.020002365112305,0.8252328634262085,0.49459564685821533,0.17076651751995087
im_u1931_,29.0072021484375,0.8858757019042969,0.4164660573005676,0.14706744253635406
im_f74_,29.000492095947266,0.817160964012146,0.4725446105003357,0.1853962540626526
im_u1012_,28.97926139831543,0.865877628326416,0.5199837684631348,0.10228483378887177
im_u548_,28.977855682373047,0.8158747553825378,0.5189228653907776,0.18029507994651794
im_u688_,28.976516723632812,0.9059381484985352,0.40179115533828735,0.08515721559524536
im_u164_,28.97645378112793,0.8759695291519165,0.49017125368118286,0.1513006091117859
im_u863_,28.96338653564453,0.8740900754928589,0.5451866388320923,0.11156150698661804
im_u1169_,28.947900772094727,0.8935545682907104,0.5047756433486938,0.10228660702705383
im_u1665_,28.945415496826172,0.8764626383781433,0.34136828780174255,0.18664133548736572
im_u1463_,28.92292594909668,0.848660409450531,0.440920889377594,0.0985766053199768
im_u152_,28.914886474609375,0.907005786895752,0.48769205808639526,0.07350248098373413
im_u33_,28.89337730407715,0.8340854644775391,0.45490705966949463,0.13871581852436066
im_u263_,28.89272689819336,0.8503801226615906,0.3283829092979431,0.16813218593597412
im_u617_,28.89103889465332,0.9007222652435303,0.5213280916213989,0.09125885367393494
im_u1873_,28.890165328979492,0.8577731847763062,0.5197526216506958,0.13697199523448944
im_u1868_,28.881959915161133,0.8701637983322144,0.39456844329833984,0.15142805874347687
im_u327_,28.877260208129883,0.8307391405105591,0.5059648752212524,0.1475825160741806
im_u1493_,28.874210357666016,0.8758072257041931,0.4374133348464966,0.13618245720863342
im_u1333_,28.871877670288086,0.8577076196670532,0.41228821873664856,0.12335795909166336
im_u1566_,28.862791061401367,0.8716387152671814,0.5633280277252197,0.10662214457988739
im_u571_,28.860021591186523,0.8569332957267761,0.4629634618759155,0.19869737327098846
im_u733_,28.858583450317383,0.9015900492668152,0.4705682396888733,0.0901641696691513
im_u461_,28.857845306396484,0.8897218108177185,0.4013238251209259,0.13855159282684326
im_u1282_,28.852102279663086,0.871396541595459,0.45703810453414917,0.13147298991680145
im_u1911_,28.846311569213867,0.871220588684082,0.5631402134895325,0.10064777731895447
im_u911_,28.83599853515625,0.8908222913742065,0.5040461421012878,0.1082114726305008
im_u1295_,28.8293399810791,0.9361788034439087,0.4971611499786377,0.05099024623632431
im_u475_,28.824222564697266,0.8590730428695679,0.4268863797187805,0.11284899711608887
im_u483_,28.822467803955078,0.8364874124526978,0.3621804118156433,0.2321736216545105
im_u2023_,28.817007064819336,0.8792421221733093,0.4723047614097595,0.10032783448696136
im_u554_,28.816608428955078,0.8918852210044861,0.5243662595748901,0.057936619967222214
im_u1348_,28.815778732299805,0.857771635055542,0.42761772871017456,0.12543705105781555
im_u10_,28.808229446411133,0.8856503367424011,0.37413448095321655,0.1233602911233902
im_u2044_,28.79450035095215,0.9040810465812683,0.39272135496139526,0.0891779288649559
im_u1591_,28.787120819091797,0.8377197980880737,0.4285227060317993,0.192128986120224
im_u1254_,28.777307510375977,0.8598055839538574,0.5362301468849182,0.10129889845848083
im_u1415_,28.77699089050293,0.8987888693809509,0.4255560636520386,0.07426464557647705
